id,loannumber,wiretypeid,fromBank,fromaccountid,amount,whentime
377,77,1,SBINUS39XXX,764406,4992.0,2014-05-10 19:24:48
378,78,1,SBINUS39XXX,874008,5167.0,2014-05-10 19:24:48
379,79,1,SBINUS39XXX,475510,2191.0,2014-05-10 19:24:48
380,80,1,SBINUS39XXX,960256,3124.0,2014-05-10 19:24:48
381,81,1,SBINUS39XXX,962257,1787.0,2014-05-10 19:24:48
382,82,1,SBINUS39XXX,940970,2315.0,2014-05-10 19:24:48
383,83,1,SBINUS39XXX,943072,5207.0,2014-05-10 19:24:48
384,84,1,SBINUS39XXX,749337,2270.0,2014-05-10 19:24:48
385,85,1,SBINUS39XXX,486555,5759.0,2014-05-10 19:24:48
386,86,1,SBINUS39XXX,930344,1393.0,2014-05-10 19:24:48
387,87,1,SBINUS39XXX,602125,5230.0,2014-05-10 19:24:48
388,88,1,SBINUS39XXX,752325,2625.0,2014-05-10 19:24:48
389,89,1,SBINUS39XXX,893766,3810.0,2014-05-10 19:24:48
390,90,1,SBINUS39XXX,624005,4627.0,2014-05-10 19:24:48
391,91,1,SBINUS39XXX,275651,4221.0,2014-05-10 19:24:48
392,92,1,SBINUS39XXX,908786,1691.0,2014-05-10 19:24:48
393,93,1,SBINUS39XXX,844747,2223.0,2014-05-10 19:24:48
394,94,1,SBINUS39XXX,627076,3071.0,2014-05-10 19:24:48
395,95,1,SBINUS39XXX,876359,3844.0,2014-05-10 19:24:48
396,96,1,SBINUS39XXX,192134,5931.0,2014-05-10 19:24:48
397,97,1,SBINUS39XXX,666203,3947.0,2014-05-10 19:24:48
398,98,1,SBINUS39XXX,674477,5793.0,2014-05-10 19:24:48
399,99,1,SBINUS39XXX,418939,2691.0,2014-05-10 19:24:48
400,100,1,SBINUS39XXX,932297,1869.0,2014-05-10 19:24:48
401,1,1,SBINUS39XXX,891272,1196.0,2014-06-10 18:44:48
402,2,1,SBINUS39XXX,567538,1705.0,2014-06-10 18:44:48
403,3,1,SBINUS39XXX,500724,908.0,2014-06-10 18:44:48
404,4,1,SBINUS39XXX,914466,4144.0,2014-06-10 18:44:48
405,5,1,SBINUS39XXX,783774,2722.0,2014-06-10 18:44:48
406,6,1,SBINUS39XXX,663702,3511.0,2014-06-10 18:44:48
407,7,1,SBINUS39XXX,636714,3284.0,2014-06-10 18:44:48
408,8,1,SBINUS39XXX,878538,679.0,2014-06-10 18:44:48
409,9,1,SBINUS39XXX,450148,1394.0,2014-06-10 18:44:48
410,10,1,SBINUS39XXX,839923,2765.0,2014-06-10 18:44:48
411,11,1,SBINUS39XXX,891150,4256.0,2014-06-10 18:44:48
412,12,1,SBINUS39XXX,620127,3577.0,2014-06-10 18:44:48
413,13,1,SBINUS39XXX,212335,3032.0,2014-06-10 18:44:48
414,14,1,SBINUS39XXX,893318,1798.0,2014-06-10 18:44:48
415,15,1,SBINUS39XXX,524070,3929.0,2014-06-10 18:44:48
416,16,1,SBINUS39XXX,763673,1615.0,2014-06-10 18:44:48
417,17,1,SBINUS39XXX,115528,2657.0,2014-06-10 18:44:48
418,18,1,SBINUS39XXX,220113,3221.0,2014-06-10 18:44:48
419,19,1,SBINUS39XXX,478877,1312.0,2014-06-10 18:44:48
420,20,1,SBINUS39XXX,554762,5515.0,2014-06-10 18:44:48
421,21,1,SBINUS39XXX,871572,2750.0,2014-06-10 18:44:48
422,22,1,SBINUS39XXX,672289,4363.0,2014-06-10 18:44:48
423,23,1,SBINUS39XXX,768282,3965.0,2014-06-10 18:44:48
424,24,1,SBINUS39XXX,393938,1841.0,2014-06-10 18:44:48
425,25,1,SBINUS39XXX,345727,2449.0,2014-06-10 18:44:48
426,26,1,SBINUS39XXX,954873,4538.0,2014-06-10 18:44:48
427,27,1,SBINUS39XXX,932991,5482.0,2014-06-10 18:44:48
428,28,1,SBINUS39XXX,184756,3085.0,2014-06-10 18:44:48
429,29,1,SBINUS39XXX,967879,1467.0,2014-06-10 18:44:48
430,30,1,SBINUS39XXX,393851,2964.0,2014-06-10 18:44:48
431,31,1,SBINUS39XXX,470262,4452.0,2014-06-10 18:44:48
432,32,1,SBINUS39XXX,305156,5121.0,2014-06-10 18:44:48
433,33,1,SBINUS39XXX,589197,2128.0,2014-06-10 18:44:48
434,34,1,SBINUS39XXX,371491,5925.0,2014-06-10 18:44:48
435,35,1,SBINUS39XXX,923660,1422.0,2014-06-10 18:44:48
436,36,1,SBINUS39XXX,125917,4921.0,2014-06-10 18:44:48
437,37,1,SBINUS39XXX,308183,1640.0,2014-06-10 18:44:48
438,38,1,SBINUS39XXX,918862,5093.0,2014-06-10 18:44:48
439,39,1,SBINUS39XXX,880727,2939.0,2014-06-10 18:44:48
440,40,1,SBINUS39XXX,712159,5550.0,2014-06-10 18:44:48
441,41,1,SBINUS39XXX,918519,1530.0,2014-06-10 18:44:48
442,42,1,SBINUS39XXX,150467,1524.0,2014-06-10 18:44:48
443,43,1,SBINUS39XXX,936179,1423.0,2014-06-10 18:44:48
444,44,1,SBINUS39XXX,699610,3329.0,2014-06-10 18:44:48
445,45,1,SBINUS39XXX,236879,4491.0,2014-06-10 18:44:48
446,46,1,SBINUS39XXX,237738,3942.0,2014-06-10 18:44:48
447,47,1,SBINUS39XXX,518505,5914.0,2014-06-10 18:44:48
448,48,1,SBINUS39XXX,166202,3880.0,2014-06-10 18:44:48
449,49,1,SBINUS39XXX,697202,737.0,2014-06-10 18:44:48
450,50,1,SBINUS39XXX,873515,1839.0,2014-06-10 18:44:48
451,51,1,SBINUS39XXX,491731,5063.0,2014-06-10 18:44:48
452,52,1,SBINUS39XXX,306189,1655.0,2014-06-10 18:44:48
453,53,1,SBINUS39XXX,943992,5435.0,2014-06-10 18:44:48
454,54,1,SBINUS39XXX,163625,2573.0,2014-06-10 18:44:48
455,55,1,SBINUS39XXX,826972,5548.0,2014-06-10 18:44:48
456,56,1,SBINUS39XXX,941307,3680.0,2014-06-10 18:44:48
457,57,1,SBINUS39XXX,467280,4819.0,2014-06-10 18:44:48
458,58,1,SBINUS39XXX,624937,3280.0,2014-06-10 18:44:48
459,59,1,SBINUS39XXX,518480,5920.0,2014-06-10 18:44:48
460,60,1,SBINUS39XXX,936429,2609.0,2014-06-10 18:44:48
461,61,1,SBINUS39XXX,828379,4098.0,2014-06-10 18:44:48
462,62,1,SBINUS39XXX,203790,3942.0,2014-06-10 18:44:48
463,63,1,SBINUS39XXX,165101,4054.0,2014-06-10 18:44:48
464,64,1,SBINUS39XXX,420727,4781.0,2014-06-10 18:44:48
465,65,1,SBINUS39XXX,745558,3279.0,2014-06-10 18:44:48
466,66,1,SBINUS39XXX,781588,4934.0,2014-06-10 18:44:48
467,67,1,SBINUS39XXX,531934,5041.0,2014-06-10 18:44:48
468,68,1,SBINUS39XXX,471852,5161.0,2014-06-10 18:44:48
469,69,1,SBINUS39XXX,413103,4338.0,2014-06-10 18:44:48
470,70,1,SBINUS39XXX,268381,864.0,2014-06-10 18:44:48
471,71,1,SBINUS39XXX,921658,2101.0,2014-06-10 18:44:48
472,72,1,SBINUS39XXX,988304,4646.0,2014-06-10 18:44:48
473,73,1,SBINUS39XXX,587734,5647.0,2014-06-10 18:44:48
474,74,1,SBINUS39XXX,751890,4304.0,2014-06-10 18:44:48
475,75,1,SBINUS39XXX,969725,4697.0,2014-06-10 18:44:48
476,76,1,SBINUS39XXX,708666,2111.0,2014-06-10 18:44:48
477,77,1,SBINUS39XXX,764406,4992.0,2014-06-10 18:44:48
478,78,1,SBINUS39XXX,874008,5167.0,2014-06-10 18:44:48
479,79,1,SBINUS39XXX,475510,2191.0,2014-06-10 18:44:48
480,80,1,SBINUS39XXX,960256,3124.0,2014-06-10 18:44:48
481,81,1,SBINUS39XXX,962257,1787.0,2014-06-10 18:44:48
482,82,1,SBINUS39XXX,940970,446.835348071,2014-06-10 18:44:48
483,83,1,SBINUS39XXX,943072,521.998151886,2014-06-10 18:44:48
484,84,1,SBINUS39XXX,749337,2270.0,2014-06-10 18:44:48
485,85,1,SBINUS39XXX,486555,5759.0,2014-06-10 18:44:48
486,86,1,SBINUS39XXX,930344,1393.0,2014-06-10 18:44:48
487,87,1,SBINUS39XXX,602125,5230.0,2014-06-10 18:44:48
488,88,1,SBINUS39XXX,752325,2625.0,2014-06-10 18:44:48
489,89,1,SBINUS39XXX,893766,3810.0,2014-06-10 18:44:48
490,90,1,SBINUS39XXX,624005,4627.0,2014-06-10 18:44:48
491,91,1,SBINUS39XXX,275651,4221.0,2014-06-10 18:44:48
492,92,1,SBINUS39XXX,908786,1691.0,2014-06-10 18:44:48
493,93,1,SBINUS39XXX,844747,2223.0,2014-06-10 18:44:48
494,94,1,SBINUS39XXX,627076,3071.0,2014-06-10 18:44:48
495,95,1,SBINUS39XXX,876359,3844.0,2014-06-10 18:44:48
496,96,1,SBINUS39XXX,192134,5931.0,2014-06-10 18:44:48
497,97,1,SBINUS39XXX,666203,3947.0,2014-06-10 18:44:48
498,98,1,SBINUS39XXX,674477,5793.0,2014-06-10 18:44:48
499,99,1,SBINUS39XXX,418939,2691.0,2014-06-10 18:44:48
500,100,1,SBINUS39XXX,932297,1869.0,2014-06-10 18:44:48
501,1,1,SBINUS39XXX,891272,1196.0,2014-07-10 19:34:48
502,2,1,SBINUS39XXX,567538,1705.0,2014-07-10 19:34:48
503,3,1,SBINUS39XXX,500724,908.0,2014-07-10 19:34:48
504,4,1,SBINUS39XXX,914466,4144.0,2014-07-10 19:34:48
505,5,1,SBINUS39XXX,783774,2722.0,2014-07-10 19:34:48
506,6,1,SBINUS39XXX,663702,3511.0,2014-07-10 19:34:48
507,7,1,SBINUS39XXX,636714,3284.0,2014-07-10 19:34:48
508,8,1,SBINUS39XXX,878538,679.0,2014-07-10 19:34:48
509,9,1,SBINUS39XXX,450148,1394.0,2014-07-10 19:34:48
510,10,1,SBINUS39XXX,839923,2765.0,2014-07-10 19:34:48
511,11,1,SBINUS39XXX,891150,4256.0,2014-07-10 19:34:48
512,12,1,SBINUS39XXX,620127,3577.0,2014-07-10 19:34:48
513,13,1,SBINUS39XXX,212335,3032.0,2014-07-10 19:34:48
514,14,1,SBINUS39XXX,893318,1798.0,2014-07-10 19:34:48
515,15,1,SBINUS39XXX,524070,3929.0,2014-07-10 19:34:48
516,16,1,SBINUS39XXX,763673,1615.0,2014-07-10 19:34:48
517,17,1,SBINUS39XXX,115528,2657.0,2014-07-10 19:34:48
518,18,1,SBINUS39XXX,220113,3221.0,2014-07-10 19:34:48
519,19,1,SBINUS39XXX,478877,1312.0,2014-07-10 19:34:48
520,20,1,SBINUS39XXX,554762,5515.0,2014-07-10 19:34:48
521,21,1,SBINUS39XXX,871572,2750.0,2014-07-10 19:34:48
522,22,1,SBINUS39XXX,672289,4363.0,2014-07-10 19:34:48
523,23,1,SBINUS39XXX,768282,3965.0,2014-07-10 19:34:48
524,24,1,SBINUS39XXX,393938,1841.0,2014-07-10 19:34:48
525,25,1,SBINUS39XXX,345727,2449.0,2014-07-10 19:34:48
526,26,1,SBINUS39XXX,954873,4538.0,2014-07-10 19:34:48
527,27,1,SBINUS39XXX,932991,5482.0,2014-07-10 19:34:48
528,28,1,SBINUS39XXX,184756,3085.0,2014-07-10 19:34:48
529,29,1,SBINUS39XXX,967879,1467.0,2014-07-10 19:34:48
530,30,1,SBINUS39XXX,393851,2964.0,2014-07-10 19:34:48
531,31,1,SBINUS39XXX,470262,4452.0,2014-07-10 19:34:48
532,32,1,SBINUS39XXX,305156,2560.5,2014-07-10 19:34:48
533,33,1,SBINUS39XXX,589197,2128.0,2014-07-10 19:34:48
534,34,1,SBINUS39XXX,371491,5925.0,2014-07-10 19:34:48
535,35,1,SBINUS39XXX,923660,1422.0,2014-07-10 19:34:48
536,36,1,SBINUS39XXX,125917,4921.0,2014-07-10 19:34:48
537,37,1,SBINUS39XXX,308183,1640.0,2014-07-10 19:34:48
538,38,1,SBINUS39XXX,918862,5093.0,2014-07-10 19:34:48
539,39,1,SBINUS39XXX,880727,2939.0,2014-07-10 19:34:48
540,40,1,SBINUS39XXX,712159,5550.0,2014-07-10 19:34:48
541,41,1,SBINUS39XXX,918519,1530.0,2014-07-10 19:34:48
542,42,1,SBINUS39XXX,150467,1524.0,2014-07-10 19:34:48
543,43,1,SBINUS39XXX,936179,1423.0,2014-07-10 19:34:48
544,44,1,SBINUS39XXX,699610,3329.0,2014-07-10 19:34:48
545,45,1,SBINUS39XXX,236879,4491.0,2014-07-10 19:34:48
546,46,1,SBINUS39XXX,237738,3942.0,2014-07-10 19:34:48
547,47,1,SBINUS39XXX,518505,5914.0,2014-07-10 19:34:48
548,48,1,SBINUS39XXX,166202,3880.0,2014-07-10 19:34:48
549,49,1,SBINUS39XXX,697202,737.0,2014-07-10 19:34:48
550,50,1,SBINUS39XXX,873515,1839.0,2014-07-10 19:34:48
551,51,1,SBINUS39XXX,491731,5063.0,2014-07-10 19:34:48
552,52,1,SBINUS39XXX,306189,1655.0,2014-07-10 19:34:48
553,53,1,SBINUS39XXX,943992,5435.0,2014-07-10 19:34:48
554,54,1,SBINUS39XXX,163625,2573.0,2014-07-10 19:34:48
555,55,1,SBINUS39XXX,826972,5548.0,2014-07-10 19:34:48
556,56,1,SBINUS39XXX,941307,3680.0,2014-07-10 19:34:48
557,57,1,SBINUS39XXX,467280,4819.0,2014-07-10 19:34:48
558,58,1,SBINUS39XXX,624937,3280.0,2014-07-10 19:34:48
559,59,1,SBINUS39XXX,518480,5920.0,2014-07-10 19:34:48
560,60,1,SBINUS39XXX,936429,2609.0,2014-07-10 19:34:48
561,61,1,SBINUS39XXX,828379,4098.0,2014-07-10 19:34:48
562,62,1,SBINUS39XXX,203790,3942.0,2014-07-10 19:34:48
563,63,1,SBINUS39XXX,165101,4054.0,2014-07-10 19:34:48
564,64,1,SBINUS39XXX,420727,4781.0,2014-07-10 19:34:48
565,65,1,SBINUS39XXX,745558,3279.0,2014-07-10 19:34:48
566,66,1,SBINUS39XXX,781588,4934.0,2014-07-10 19:34:48
567,67,1,SBINUS39XXX,531934,5041.0,2014-07-10 19:34:48
568,68,1,SBINUS39XXX,471852,5161.0,2014-07-10 19:34:48
569,69,1,SBINUS39XXX,413103,4338.0,2014-07-10 19:34:48
570,70,1,SBINUS39XXX,268381,864.0,2014-07-10 19:34:48
571,71,1,SBINUS39XXX,921658,2101.0,2014-07-10 19:34:48
572,72,1,SBINUS39XXX,988304,4646.0,2014-07-10 19:34:48
573,73,1,SBINUS39XXX,587734,5647.0,2014-07-10 19:34:48
574,74,1,SBINUS39XXX,751890,4304.0,2014-07-10 19:34:48
575,75,1,SBINUS39XXX,969725,2348.5,2014-07-10 19:34:48
576,76,1,SBINUS39XXX,708666,2111.0,2014-07-10 19:34:48
577,77,1,SBINUS39XXX,764406,1971.97877247,2014-07-10 19:34:48
578,78,1,SBINUS39XXX,874008,5167.0,2014-07-10 19:34:48
579,79,1,SBINUS39XXX,475510,2191.0,2014-07-10 19:34:48
580,80,1,SBINUS39XXX,960256,3124.0,2014-07-10 19:34:48
581,81,1,SBINUS39XXX,962257,1787.0,2014-07-10 19:34:48
582,82,1,SBINUS39XXX,940970,2315.0,2014-07-10 19:34:48
583,83,1,SBINUS39XXX,943072,5207.0,2014-07-10 19:34:48
584,84,1,SBINUS39XXX,749337,2270.0,2014-07-10 19:34:48
585,85,1,SBINUS39XXX,486555,5759.0,2014-07-10 19:34:48
586,86,1,SBINUS39XXX,930344,1393.0,2014-07-10 19:34:48
587,87,1,SBINUS39XXX,602125,529.494775012,2014-07-10 19:34:48
588,88,1,SBINUS39XXX,752325,2625.0,2014-07-10 19:34:48
589,89,1,SBINUS39XXX,893766,3810.0,2014-07-10 19:34:48
590,90,1,SBINUS39XXX,624005,4627.0,2014-07-10 19:34:48
591,91,1,SBINUS39XXX,275651,4221.0,2014-07-10 19:34:48
592,92,1,SBINUS39XXX,908786,1691.0,2014-07-10 19:34:48
593,93,1,SBINUS39XXX,844747,2223.0,2014-07-10 19:34:48
594,94,1,SBINUS39XXX,627076,3071.0,2014-07-10 19:34:48
595,95,1,SBINUS39XXX,876359,3844.0,2014-07-10 19:34:48
596,96,1,SBINUS39XXX,192134,5931.0,2014-07-10 19:34:48
597,97,1,SBINUS39XXX,666203,3947.0,2014-07-10 19:34:48
598,98,1,SBINUS39XXX,674477,5793.0,2014-07-10 19:34:48
599,99,1,SBINUS39XXX,418939,2691.0,2014-07-10 19:34:48
600,100,1,SBINUS39XXX,932297,1869.0,2014-07-10 19:34:48
601,1,1,SBINUS39XXX,891272,1196.0,2014-08-10 19:04:48
602,2,1,SBINUS39XXX,567538,1705.0,2014-08-10 19:04:48
603,3,1,SBINUS39XXX,500724,908.0,2014-08-10 19:04:48
604,4,1,SBINUS39XXX,914466,4144.0,2014-08-10 19:04:48
605,5,1,SBINUS39XXX,783774,2722.0,2014-08-10 19:04:48
606,6,1,SBINUS39XXX,663702,3511.0,2014-08-10 19:04:48
607,7,1,SBINUS39XXX,636714,3284.0,2014-08-10 19:04:48
608,8,1,SBINUS39XXX,878538,679.0,2014-08-10 19:04:48
609,9,1,SBINUS39XXX,450148,1394.0,2014-08-10 19:04:48
610,10,1,SBINUS39XXX,839923,2765.0,2014-08-10 19:04:48
611,11,1,SBINUS39XXX,891150,4256.0,2014-08-10 19:04:48
612,12,1,SBINUS39XXX,620127,3577.0,2014-08-10 19:04:48
613,13,1,SBINUS39XXX,212335,3032.0,2014-08-10 19:04:48
614,14,1,SBINUS39XXX,893318,1798.0,2014-08-10 19:04:48
615,15,1,SBINUS39XXX,524070,3929.0,2014-08-10 19:04:48
616,16,1,SBINUS39XXX,763673,1615.0,2014-08-10 19:04:48
617,17,1,SBINUS39XXX,115528,2657.0,2014-08-10 19:04:48
618,18,1,SBINUS39XXX,220113,3221.0,2014-08-10 19:04:48
619,19,1,SBINUS39XXX,478877,1312.0,2014-08-10 19:04:48
620,20,1,SBINUS39XXX,554762,5515.0,2014-08-10 19:04:48
621,21,1,SBINUS39XXX,871572,2750.0,2014-08-10 19:04:48
622,22,1,SBINUS39XXX,672289,4363.0,2014-08-10 19:04:48
623,23,1,SBINUS39XXX,768282,3965.0,2014-08-10 19:04:48
624,24,1,SBINUS39XXX,393938,1841.0,2014-08-10 19:04:48
625,25,1,SBINUS39XXX,345727,2449.0,2014-08-10 19:04:48
626,26,1,SBINUS39XXX,954873,4538.0,2014-08-10 19:04:48
627,27,1,SBINUS39XXX,932991,5482.0,2014-08-10 19:04:48
628,28,1,SBINUS39XXX,184756,3085.0,2014-08-10 19:04:48
629,29,1,SBINUS39XXX,967879,1467.0,2014-08-10 19:04:48
630,30,1,SBINUS39XXX,393851,2964.0,2014-08-10 19:04:48
631,31,1,SBINUS39XXX,470262,4452.0,2014-08-10 19:04:48
632,32,1,SBINUS39XXX,305156,5121.0,2014-08-10 19:04:48
633,33,1,SBINUS39XXX,589197,2128.0,2014-08-10 19:04:48
634,34,1,SBINUS39XXX,371491,5925.0,2014-08-10 19:04:48
635,35,1,SBINUS39XXX,923660,1422.0,2014-08-10 19:04:48
636,36,1,SBINUS39XXX,125917,4921.0,2014-08-10 19:04:48
637,37,1,SBINUS39XXX,308183,1640.0,2014-08-10 19:04:48
638,38,1,SBINUS39XXX,918862,5093.0,2014-08-10 19:04:48
639,39,1,SBINUS39XXX,880727,2939.0,2014-08-10 19:04:48
640,40,1,SBINUS39XXX,712159,5550.0,2014-08-10 19:04:48
641,41,1,SBINUS39XXX,918519,1530.0,2014-08-10 19:04:48
642,42,1,SBINUS39XXX,150467,1524.0,2014-08-10 19:04:48
643,43,1,SBINUS39XXX,936179,1423.0,2014-08-10 19:04:48
644,44,1,SBINUS39XXX,699610,3329.0,2014-08-10 19:04:48
645,45,1,SBINUS39XXX,236879,4491.0,2014-08-10 19:04:48
646,46,1,SBINUS39XXX,237738,3942.0,2014-08-10 19:04:48
647,47,1,SBINUS39XXX,518505,5914.0,2014-08-10 19:04:48
648,48,1,SBINUS39XXX,166202,3880.0,2014-08-10 19:04:48
649,49,1,SBINUS39XXX,697202,737.0,2014-08-10 19:04:48
650,50,1,SBINUS39XXX,873515,1839.0,2014-08-10 19:04:48
651,51,1,SBINUS39XXX,491731,5063.0,2014-08-10 19:04:48
652,52,1,SBINUS39XXX,306189,1655.0,2014-08-10 19:04:48
653,53,1,SBINUS39XXX,943992,5435.0,2014-08-10 19:04:48
654,54,1,SBINUS39XXX,163625,2573.0,2014-08-10 19:04:48
655,55,1,SBINUS39XXX,826972,5548.0,2014-08-10 19:04:48
656,56,1,SBINUS39XXX,941307,3680.0,2014-08-10 19:04:48
657,57,1,SBINUS39XXX,467280,4819.0,2014-08-10 19:04:48
658,58,1,SBINUS39XXX,624937,3280.0,2014-08-10 19:04:48
659,59,1,SBINUS39XXX,518480,5920.0,2014-08-10 19:04:48
660,60,1,SBINUS39XXX,936429,2609.0,2014-08-10 19:04:48
661,61,1,SBINUS39XXX,828379,4098.0,2014-08-10 19:04:48
662,62,1,SBINUS39XXX,203790,3942.0,2014-08-10 19:04:48
663,63,1,SBINUS39XXX,165101,4054.0,2014-08-10 19:04:48
664,64,1,SBINUS39XXX,420727,4781.0,2014-08-10 19:04:48
665,65,1,SBINUS39XXX,745558,3279.0,2014-08-10 19:04:48
666,66,1,SBINUS39XXX,781588,4934.0,2014-08-10 19:04:48
667,67,1,SBINUS39XXX,531934,5041.0,2014-08-10 19:04:48
668,68,1,SBINUS39XXX,471852,5161.0,2014-08-10 19:04:48
669,69,1,SBINUS39XXX,413103,4338.0,2014-08-10 19:04:48
670,70,1,SBINUS39XXX,268381,864.0,2014-08-10 19:04:48
671,71,1,SBINUS39XXX,921658,2101.0,2014-08-10 19:04:48
672,72,1,SBINUS39XXX,988304,4646.0,2014-08-10 19:04:48
673,73,1,SBINUS39XXX,587734,5647.0,2014-08-10 19:04:48
674,74,1,SBINUS39XXX,751890,4304.0,2014-08-10 19:04:48
675,75,1,SBINUS39XXX,969725,4697.0,2014-08-10 19:04:48
676,76,1,SBINUS39XXX,708666,2111.0,2014-08-10 19:04:48
677,77,1,SBINUS39XXX,764406,4992.0,2014-08-10 19:04:48
678,78,1,SBINUS39XXX,874008,5167.0,2014-08-10 19:04:48
679,79,1,SBINUS39XXX,475510,2191.0,2014-08-10 19:04:48
680,80,1,SBINUS39XXX,960256,3124.0,2014-08-10 19:04:48
681,81,1,SBINUS39XXX,962257,1787.0,2014-08-10 19:04:48
682,82,1,SBINUS39XXX,940970,2315.0,2014-08-10 19:04:48
683,83,1,SBINUS39XXX,943072,5207.0,2014-08-10 19:04:48
684,84,1,SBINUS39XXX,749337,2270.0,2014-08-10 19:04:48
685,85,1,SBINUS39XXX,486555,5759.0,2014-08-10 19:04:48
686,86,1,SBINUS39XXX,930344,1393.0,2014-08-10 19:04:48
687,87,1,SBINUS39XXX,602125,5230.0,2014-08-10 19:04:48
688,88,1,SBINUS39XXX,752325,2625.0,2014-08-10 19:04:48
689,89,1,SBINUS39XXX,893766,3810.0,2014-08-10 19:04:48
690,90,1,SBINUS39XXX,624005,4627.0,2014-08-10 19:04:48
691,91,1,SBINUS39XXX,275651,4221.0,2014-08-10 19:04:48
692,92,1,SBINUS39XXX,908786,1691.0,2014-08-10 19:04:48
693,93,1,SBINUS39XXX,844747,2223.0,2014-08-10 19:04:48
694,94,1,SBINUS39XXX,627076,3071.0,2014-08-10 19:04:48
695,95,1,SBINUS39XXX,876359,3844.0,2014-08-10 19:04:48
696,96,1,SBINUS39XXX,192134,5931.0,2014-08-10 19:04:48
697,97,1,SBINUS39XXX,666203,3947.0,2014-08-10 19:04:48
698,98,1,SBINUS39XXX,674477,5793.0,2014-08-10 19:04:48
699,99,1,SBINUS39XXX,418939,2691.0,2014-08-10 19:04:48
700,100,1,SBINUS39XXX,932297,1869.0,2014-08-10 19:04:48
701,1,1,SBINUS39XXX,891272,1196.0,2014-09-10 19:24:48
702,2,1,SBINUS39XXX,567538,1705.0,2014-09-10 19:24:48
703,3,1,SBINUS39XXX,500724,908.0,2014-09-10 19:24:48
704,4,1,SBINUS39XXX,914466,4144.0,2014-09-10 19:24:48
705,5,1,SBINUS39XXX,783774,2722.0,2014-09-10 19:24:48
706,6,1,SBINUS39XXX,663702,3511.0,2014-09-10 19:24:48
707,7,1,SBINUS39XXX,636714,3284.0,2014-09-10 19:24:48
708,8,1,SBINUS39XXX,878538,679.0,2014-09-10 19:24:48
709,9,1,SBINUS39XXX,450148,1394.0,2014-09-10 19:24:48
710,10,1,SBINUS39XXX,839923,2765.0,2014-09-10 19:24:48
711,11,1,SBINUS39XXX,891150,4256.0,2014-09-10 19:24:48
712,12,1,SBINUS39XXX,620127,3577.0,2014-09-10 19:24:48
713,13,1,SBINUS39XXX,212335,3032.0,2014-09-10 19:24:48
714,14,1,SBINUS39XXX,893318,1798.0,2014-09-10 19:24:48
715,15,1,SBINUS39XXX,524070,3929.0,2014-09-10 19:24:48
716,16,1,SBINUS39XXX,763673,1615.0,2014-09-10 19:24:48
717,17,1,SBINUS39XXX,115528,2657.0,2014-09-10 19:24:48
718,18,1,SBINUS39XXX,220113,3221.0,2014-09-10 19:24:48
719,19,1,SBINUS39XXX,478877,1312.0,2014-09-10 19:24:48
720,20,1,SBINUS39XXX,554762,5515.0,2014-09-10 19:24:48
721,21,1,SBINUS39XXX,871572,2750.0,2014-09-10 19:24:48
722,22,1,SBINUS39XXX,672289,4363.0,2014-09-10 19:24:48
723,23,1,SBINUS39XXX,768282,3965.0,2014-09-10 19:24:48
724,24,1,SBINUS39XXX,393938,1841.0,2014-09-10 19:24:48
725,25,1,SBINUS39XXX,345727,2449.0,2014-09-10 19:24:48
726,26,1,SBINUS39XXX,954873,4538.0,2014-09-10 19:24:48
727,27,1,SBINUS39XXX,932991,5482.0,2014-09-10 19:24:48
728,28,1,SBINUS39XXX,184756,3085.0,2014-09-10 19:24:48
729,29,1,SBINUS39XXX,967879,1467.0,2014-09-10 19:24:48
730,30,1,SBINUS39XXX,393851,2964.0,2014-09-10 19:24:48
731,31,1,SBINUS39XXX,470262,4452.0,2014-09-10 19:24:48
732,32,1,SBINUS39XXX,305156,5121.0,2014-09-10 19:24:48
733,33,1,SBINUS39XXX,589197,2128.0,2014-09-10 19:24:48
734,34,1,SBINUS39XXX,371491,5925.0,2014-09-10 19:24:48
735,35,1,SBINUS39XXX,923660,1422.0,2014-09-10 19:24:48
736,36,1,SBINUS39XXX,125917,4921.0,2014-09-10 19:24:48
737,37,1,SBINUS39XXX,308183,1640.0,2014-09-10 19:24:48
738,38,1,SBINUS39XXX,918862,5093.0,2014-09-10 19:24:48
739,39,1,SBINUS39XXX,880727,2939.0,2014-09-10 19:24:48
740,40,1,SBINUS39XXX,712159,5550.0,2014-09-10 19:24:48
741,41,1,SBINUS39XXX,918519,1530.0,2014-09-10 19:24:48
742,42,1,SBINUS39XXX,150467,1524.0,2014-09-10 19:24:48
743,43,1,SBINUS39XXX,936179,1423.0,2014-09-10 19:24:48
744,44,1,SBINUS39XXX,699610,3329.0,2014-09-10 19:24:48
745,45,1,SBINUS39XXX,236879,4491.0,2014-09-10 19:24:48
746,46,1,SBINUS39XXX,237738,3942.0,2014-09-10 19:24:48
747,47,1,SBINUS39XXX,518505,5914.0,2014-09-10 19:24:48
748,48,1,SBINUS39XXX,166202,3880.0,2014-09-10 19:24:48
749,49,1,SBINUS39XXX,697202,737.0,2014-09-10 19:24:48
750,50,1,SBINUS39XXX,873515,1839.0,2014-09-10 19:24:48
751,51,1,SBINUS39XXX,491731,5063.0,2014-09-10 19:24:48
752,52,1,SBINUS39XXX,306189,1655.0,2014-09-10 19:24:48
753,53,1,SBINUS39XXX,943992,5435.0,2014-09-10 19:24:48
